Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-01-31 00:00:00-05:00,2115.0,2205.0,2100.0,2145.0,196,0.0,0.0
2011-02-01 00:00:00-05:00,2220.0,2220.0,2100.0,2115.0,183,0.0,0.0
2011-02-02 00:00:00-05:00,2115.0,2160.0,2085.0,2100.0,83,0.0,0.0
2011-02-03 00:00:00-05:00,2115.0,2115.0,2085.0,2100.0,54,0.0,0.0
2011-02-04 00:00:00-05:00,2085.0,2100.0,2070.0,2085.0,104,0.0,0.0
2011-02-07 00:00:00-05:00,2280.0,2280.0,2055.0,2085.0,86,0.0,0.0
2011-02-08 00:00:00-05:00,2100.0,2130.0,2055.0,2085.0,61,0.0,0.0
2011-02-09 00:00:00-05:00,2070.0,2085.0,2025.0,2040.0,73,0.0,0.0
2011-02-10 00:00:00-05:00,2040.0,2070.0,2010.0,2025.0,81,0.0,0.0
2011-02-11 00:00:00-05:00,2025.0,2055.0,2010.0,2055.0,98,0.0,0.0
2011-02-14 00:00:00-05:00,2085.0,2205.0,2070.0,2205.0,189,0.0,0.0
2011-02-15 00:00:00-05:00,2160.0,2205.0,2145.0,2190.0,71,0.0,0.0
2011-02-16 00:00:00-05:00,2250.0,2250.0,2130.0,2175.0,58,0.0,0.0
2011-02-17 00:00:00-05:00,2250.0,2250.0,2130.0,2175.0,68,0.0,0.0
2011-02-18 00:00:00-05:00,2175.0,2205.0,2070.0,2085.0,88,0.0,0.0
2011-02-22 00:00:00-05:00,2100.0,2100.0,1995.0,2010.0,147,0.0,0.0
2011-02-23 00:00:00-05:00,1950.0,2070.0,1710.0,1950.0,125,0.0,0.0
2011-02-24 00:00:00-05:00,1920.0,2085.0,1875.0,2010.0,209,0.0,0.0
2011-02-25 00:00:00-05:00,2010.0,2025.0,1905.0,1920.0,243,0.0,0.0
2011-02-28 00:00:00-05:00,1950.0,2205.0,1920.0,2100.0,224,0.0,0.0
2011-03-01 00:00:00-05:00,2085.0,2130.0,2055.0,2055.0,109,0.0,0.0
2011-03-02 00:00:00-05:00,2070.0,2235.0,2040.0,2220.0,265,0.0,0.0
2011-03-03 00:00:00-05:00,2235.0,2295.0,2190.0,2295.0,305,0.0,0.0
2011-03-04 00:00:00-05:00,2520.0,2520.0,2175.0,2235.0,180,0.0,0.0
2011-03-07 00:00:00-05:00,2355.0,2685.0,2280.0,2625.0,769,0.0,0.0
2011-03-08 00:00:00-05:00,3150.0,3150.0,2625.0,2730.0,750,0.0,0.0
2011-03-09 00:00:00-05:00,2865.0,2865.0,2460.0,2595.0,405,0.0,0.0
2011-03-10 00:00:00-05:00,2625.0,2625.0,2370.0,2400.0,299,0.0,0.0
2011-03-11 00:00:00-05:00,2670.0,2670.0,2325.0,2445.0,154,0.0,0.0
2011-03-14 00:00:00-04:00,2505.0,2505.0,2325.0,2370.0,155,0.0,0.0
2011-03-15 00:00:00-04:00,2205.0,2310.0,2190.0,2250.0,228,0.0,0.0
2011-03-16 00:00:00-04:00,2235.0,2265.0,2190.0,2190.0,127,0.0,0.0
2011-03-17 00:00:00-04:00,2235.0,2355.0,2220.0,2265.0,147,0.0,0.0
2011-03-18 00:00:00-04:00,2280.0,2460.0,2280.0,2445.0,144,0.0,0.0
2011-03-21 00:00:00-04:00,2595.0,2595.0,2400.0,2505.0,187,0.0,0.0
2011-03-22 00:00:00-04:00,2505.0,2505.0,2385.0,2415.0,95,0.0,0.0
2011-03-23 00:00:00-04:00,2415.0,2505.0,2370.0,2415.0,88,0.0,0.0
2011-03-24 00:00:00-04:00,2460.0,2565.0,2460.0,2520.0,428,0.0,0.0
2011-03-25 00:00:00-04:00,2535.0,2535.0,2475.0,2475.0,122,0.0,0.0
2011-03-28 00:00:00-04:00,2520.0,2565.0,2460.0,2550.0,89,0.0,0.0
2011-03-29 00:00:00-04:00,2550.0,2550.0,2430.0,2490.0,160,0.0,0.0
2011-03-30 00:00:00-04:00,2565.0,2565.0,2445.0,2520.0,88,0.0,0.0
2011-03-31 00:00:00-04:00,2505.0,2640.0,2475.0,2580.0,240,0.0,0.0
2011-04-01 00:00:00-04:00,2610.0,2640.0,2550.0,2580.0,175,0.0,0.0
2011-04-04 00:00:00-04:00,2685.0,2700.0,2565.0,2610.0,164,0.0,0.0
2011-04-05 00:00:00-04:00,2595.0,2625.0,2535.0,2550.0,82,0.0,0.0
