Date,Close,Volume,Open,High,Low
01/10/2012, $60.4628, 64474443, $60.8443, $60.8571, $60.2143
01/09/2012, $60.2471, 98339110, $60.7857, $61.1071, $60.1928
01/06/2012, $60.3428, 79538994, $59.9671, $60.3928, $59.8886
01/05/2012, $59.7186, 67606475, $59.2786, $59.7928, $58.9528
01/04/2012, $59.0628, 64703000, $58.5714, $59.24, $58.4686
01/03/2012, $58.7471, 75476123, $58.4857, $58.9286, $58.4286
12/30/2011, $57.8571, 44900596, $57.6443, $58.04, $57.6414
12/29/2011, $57.8743, 53774275, $57.6286, $57.95, $57.2157
12/28/2011, $57.52, 57101943, $58.1271, $58.3214, $57.3343
12/27/2011, $58.0757, 66234181, $57.5857, $58.4414, $57.5743
12/23/2011, $57.6186, 67331438, $57.0986, $57.6557, $57.0707
12/22/2011, $56.9357, 50399476, $56.7143, $57.0186, $56.5857
12/21/2011, $56.635, 65476620, $56.67, $56.7571, $56.0014
12/20/2011, $56.5643, 84150665, $55.3943, $56.5857, $55.3228
12/19/2011, $54.6014, 58582206, $54.6386, $54.9786, $54.3543
12/16/2011, $54.4314, 105291372, $54.3371, $54.8786, $54.2243
12/15/2011, $54.1343, 64036768, $54.7614, $54.82, $54.0443
12/14/2011, $54.3128, 101456840, $55.2428, $55.34, $53.9543
12/13/2011, $55.5443, 84620155, $56.1428, $56.4857, $55.3
12/12/2011, $55.9771, 74755332, $55.9543, $56.2714, $55.6357
12/09/2011, $56.2314, 74176572, $56.1214, $56.2914, $55.8614
12/08/2011, $55.8086, 93960468, $55.9214, $56.5, $55.7471
12/07/2011, $55.5843, 76144063, $55.7043, $55.8486, $55.2518
12/06/2011, $55.85, 70841701, $56.0728, $56.3757, $55.6257
12/05/2011, $56.1443, 89257027, $56.2128, $56.63, $55.7697
12/02/2011, $55.6714, 94724238, $55.69, $56.2328, $55.5114
12/01/2011, $55.4186, 95857679, $54.6486, $55.5714, $54.3928
11/30/2011, $54.6, 101253000, $54.47, $54.6108, $54.0428
11/29/2011, $53.3143, 93871498, $53.6914, $54.1186, $52.8857
11/28/2011, $53.7314, 86538996, $53.1928, $53.8171, $52.9043
11/25/2011, $51.9386, 63689820, $52.6314, $53.0214, $51.9028
11/23/2011, $52.4271, 107011272, $53.5014, $53.6914, $52.4114
11/22/2011, $53.7871, 102201781, $53.0028, $53.99, $52.9914
11/21/2011, $52.7157, 111837844, $52.9143, $53.0971, $52.2728
11/18/2011, $53.5628, 92964578, $54.1314, $54.2843, $53.5543
11/17/2011, $53.9157, 119918436, $54.8543, $54.94, $53.6428
11/16/2011, $54.9671, 87102636, $55.6071, $55.8771, $54.9028
11/15/2011, $55.5471, 107614952, $54.4, $55.6428, $54.2071
11/14/2011, $54.18, 108182162, $54.7886, $55.0357, $54.0286
11/11/2011, $54.9457, 163319499, $55.23, $55.5286, $54.3228
11/10/2011, $55.0314, 186111226, $56.7186, $56.7443, $54.5928
11/09/2011, $56.4686, 139385792, $56.71, $57.27, $56.3186
11/08/2011, $58.0328, 99898290, $57.4586, $58.2857, $57.3657
11/07/2011, $57.1043, 67411392, $57.13, $57.1428, $56.59
11/04/2011, $57.1771, 75324993, $57.4328, $57.6343, $57.0228
11/03/2011, $57.5814, 110279293, $57.01, $57.6286, $56.48
11/02/2011, $56.7728, 81719705, $57.1557, $57.2057, $56.4443
11/01/2011, $56.6443, 132769740, $56.7728, $57.0714, $56.1743
10/31/2011, $57.8257, 96335779, $57.4886, $58.4757, $57.2928
10/28/2011, $57.85, 80540134, $57.5714, $58.05, $57.5014
10/27/2011, $57.8128, 123496347, $58.2228, $58.4286, $57.4128
10/26/2011, $57.2286, 113884784, $57.3943, $57.5071, $56.1644
10/25/2011, $56.8243, 107432952, $57.8614, $58.0786, $56.7686
10/24/2011, $57.9671, 125430938, $56.5971, $58.0714, $56.4857
10/21/2011, $56.1243, 154943506, $56.8714, $57.02, $55.8214
10/20/2011, $56.4728, 137224191, $57.1428, $57.1928, $56.3157
10/19/2011, $56.9457, 275674643, $57.3357, $58.3456, $56.8286
10/18/2011, $60.32, 213231124, $60.2514, $60.6867, $59.4271
10/17/2011, $59.9986, 171172941, $60.2486, $60.9571, $59.42
10/14/2011, $60.2857, 142922473, $59.5471, $60.2857, $59.3243
10/13/2011, $58.3471, 105774372, $57.8543, $58.3471, $57.55
10/12/2011, $57.4557, 155337537, $58.1914, $58.4643, $57.1628
10/11/2011, $57.1843, 151188005, $56.0814, $57.5971, $55.9286
10/10/2011, $55.5443, 110141043, $54.1557, $55.5443, $54.03
10/07/2011, $52.8286, 133849140, $53.6828, $53.9628, $52.6413
10/06/2011, $53.91, 202875671, $53.3328, $54.9686, $53.1149
10/05/2011, $54.0357, 196160359, $52.5514, $54.26, $51.4714
10/04/2011, $53.2143, 308080802, $53.51, $54.5428, $50.6057
10/03/2011, $53.5143, 166972660, $54.3386, $54.6628, $53.3101
09/30/2011, $54.4743, 136874891, $55.3028, $55.5557, $54.4543
09/29/2011, $55.7957, 162647149, $57.4171, $57.4586, $55.1728
09/28/2011, $56.7157, 107310242, $57.17, $57.6771, $56.6443
09/27/2011, $57.0371, 157716487, $58.39, $58.4643, $56.8657
09/26/2011, $57.5957, 203032191, $57.1228, $57.7114, $55.9
09/23/2011, $57.7571, 136487861, $57.1828, $58.1057, $57.1214
09/22/2011, $57.4028, 241788403, $57.29, $58.5457, $56.6714
09/21/2011, $58.8771, 150996555, $59.9486, $60.2271, $58.8571
09/20/2011, $59.0643, 193493638, $59.3214, $60.4086, $58.7414
09/19/2011, $58.8043, 205318042, $56.7143, $59.0328, $56.4578
09/16/2011, $57.2143, 173859192, $56.5057, $57.2147, $56.4328
09/15/2011, $56.1371, 103610951, $55.9186, $56.2371, $55.7
09/14/2011, $55.6143, 133540370, $55.2886, $56.03, $55.1086
09/13/2011, $54.9457, 110052633, $54.5914, $55.1728, $54.3214
09/12/2011, $54.2771, 116765635, $53.2857, $54.4114, $53.1286
09/09/2011, $53.9257, 141166172, $54.8471, $55.1428, $53.5743
09/08/2011, $54.8771, 103837961, $54.6286, $55.5157, $54.6157
09/07/2011, $54.8471, 87373746, $55.08, $55.0857, $54.5714
09/06/2011, $54.2486, 127132428, $52.4814, $54.3328, $52.3543
09/02/2011, $53.4357, 109691503, $53.5343, $54, $53.1186
09/01/2011, $54.4328, 85770886, $55.1171, $55.3343, $54.3886
08/31/2011, $54.9757, 130506429, $55.7957, $56.0114, $54.5514
08/30/2011, $55.7128, 104308921, $55.4643, $55.9771, $55.1728
08/29/2011, $55.71, 101134490, $55.4543, $55.9286, $55.4286
08/26/2011, $54.7971, 160158018, $53.0243, $54.8286, $52.9715
08/25/2011, $53.3886, 217625305, $52.1543, $53.6357, $52.1428
08/24/2011, $53.74, 146323144, $53.3528, $54.1371, $52.9428
08/23/2011, $53.3714, 163954819, $51.4714, $53.3771, $51
08/22/2011, $50.92, 133633050, $52.0728, $52.1257, $50.7271
08/19/2011, $50.8614, 193669478, $51.7386, $52.4286, $50.8571
08/18/2011, $52.2928, 212521674, $52.9771, $53.2357, $51.6243
08/17/2011, $54.3486, 110099393, $54.6157, $54.9314, $54
08/16/2011, $54.3543, 124617257, $54.5028, $54.7671, $53.7228
08/15/2011, $54.7728, 114931004, $54.2328, $54.9957, $54.0128
08/12/2011, $53.8557, 132123640, $54.01, $54.2343, $53.4614
08/11/2011, $53.3857, 185283336, $52.9314, $53.6357, $52.1028
08/10/2011, $51.9557, 219333726, $53.0214, $53.5214, $51.7857
08/09/2011, $53.43, 270036491, $51.6143, $53.5157, $50.7143
08/08/2011, $50.4586, 284991925, $51.67, $52.5386, $50.4314
08/05/2011, $53.3743, 300872480, $54.3486, $54.7857, $51.7957
08/04/2011, $53.91, 217337675, $55.63, $55.9028, $53.9071
08/03/2011, $56.0814, 184655855, $55.8543, $56.2214, $54.6057
08/02/2011, $55.5586, 159570018, $56.8071, $56.8428, $55.4786
08/01/2011, $56.6786, 152529696, $56.8257, $57.0714, $56.0528
07/29/2011, $55.7828, 157856347, $55.3771, $56.45, $54.8571
07/28/2011, $55.9743, 148241774, $55.9457, $56.7128, $55.4471
07/27/2011, $56.0843, 164365019, $57.2271, $57.52, $56.0214
07/26/2011, $57.63, 118968676, $57.1428, $57.7857, $57.0971
07/25/2011, $56.9286, 147129404, $55.7643, $57.1428, $55.66
07/22/2011, $56.1857, 128609149, $55.4743, $56.4357, $55.3928
07/21/2011, $55.3271, 131469069, $55.2786, $55.7228, $54.8428
07/20/2011, $55.2714, 234799250, $56.5886, $56.61, $55.1428
07/19/2011, $53.8357, 198837160, $54, $54.0928, $53.3314
07/18/2011, $53.4, 142687483, $52.2043, $53.5214, $52.1828
07/15/2011, $52.1314, 120737646, $51.5957, $52.1428, $51.31
07/14/2011, $51.11, 107130272, $51.5728, $51.6586, $50.9057
07/13/2011, $51.1457, 97557419, $51.19, $51.4286, $50.9114
07/12/2011, $50.5357, 112716764, $50.5043, $51.0971, $49.8028
07/11/2011, $50.5714, 110366513, $50.9057, $51.3957, $50.4028
07/08/2011, $51.3871, 122332877, $50.4771, $51.4286, $50.3143
07/07/2011, $51.0286, 99596520, $50.6671, $51.1428, $50.5714
07/06/2011, $50.2514, 110994483, $49.85, $50.5857, $49.53
07/05/2011, $49.9186, 88675467, $49, $49.9757, $48.9286
07/01/2011, $49.0371, 109926493, $47.9928, $49.0714, $47.7428
06/30/2011, $47.9528, 80686784, $47.8143, $48.0186, $47.5486
06/29/2011, $47.72, 88123516, $48.0057, $48.0528, $47.4114
06/28/2011, $47.8943, 73368002, $47.6643, $48.1, $47.6343
06/27/2011, $47.4343, 84812375, $46.7986, $47.7, $46.75
06/24/2011, $46.6214, 109887573, $47.3386, $47.5928, $46.4414
06/23/2011, $47.3186, 139572412, $45.5628, $47.3843, $45.4457
06/22/2011, $46.0871, 97468589, $46.4514, $46.9857, $46.0543
06/21/2011, $46.4714, 123112957, $45.24, $46.5428, $45.0286
06/20/2011, $45.0457, 159899088, $45.3364, $45.3857, $44.3571
06/17/2011, $45.7514, 153715076, $46.9986, $47.0357, $45.6228
06/16/2011, $46.4514, 126824918, $46.7, $46.9544, $45.4757
06/15/2011, $46.6786, 98960500, $47.1071, $47.1857, $46.4114
06/14/2011, $47.4914, 83499035, $47.1428, $47.6071, $47.0443
06/13/2011, $46.6571, 82344175, $46.7428, $46.9014, $46.4386
06/10/2011, $46.5571, 108450403, $47.2214, $47.38, $46.5014
06/09/2011, $47.3557, 68737284, $47.6071, $47.6671, $47.25
06/08/2011, $47.4628, 83311015, $47.3971, $47.8286, $47.2357
06/07/2011, $47.4343, 132345680, $48.31, $48.3171, $47.4143
06/06/2011, $48.2914, 115190075, $49.3857, $49.5786, $48.2586
06/03/2011, $49.0628, 77951813, $49.0257, $49.3328, $48.8586
06/02/2011, $49.4431, 84669645, $49.5, $49.7114, $49.1857
06/01/2011, $49.3586, 138299601, $49.8386, $50.3046, $49.2357
05/31/2011, $49.69, 104084431, $48.7286, $49.69, $48.7143
05/27/2011, $48.2014, 50882462, $47.8286, $48.2328, $47.7586
05/26/2011, $47.8571, 55623739, $47.9957, $48.1271, $47.7764
05/25/2011, $48.1114, 73437442, $47.6328, $48.3657, $47.55
05/24/2011, $47.4557, 80444934, $47.9286, $47.9856, $47.3343
05/23/2011, $47.7714, 95541069, $47.1386, $47.9971, $47.06
05/20/2011, $47.8886, 84476515, $48.5086, $48.7071, $47.86
05/19/2011, $48.6471, 65148271, $48.8686, $48.9163, $48.3814
05/18/2011, $48.5528, 83511355, $48.0671, $48.7214, $48
05/17/2011, $48.02, 113030224, $47.4286, $48.02, $47.2471
05/16/2011, $47.6143, 112334984, $48.4571, $48.7457, $47.5143
05/13/2011, $48.6428, 81443694, $49.38, $49.4643, $48.6214
05/12/2011, $49.51, 79915454, $49.4457, $49.5886, $48.8957
05/11/2011, $49.6043, 83509605, $49.86, $50, $49.32
05/10/2011, $49.9214, 71227611, $49.8414, $49.9557, $49.5228
05/09/2011, $49.6571, 51143653, $49.6943, $49.8857, $49.5039
05/06/2011, $49.5228, 69991117, $49.9557, $50, $49.4586
05/05/2011, $49.5357, 83850155, $49.7714, $50.1357, $49.4357
05/04/2011, $49.9386, 97622099, $49.7514, $50.2614, $49.5543
05/03/2011, $49.7428, 78201993, $49.7128, $49.9843, $49.3743
05/02/2011, $49.4686, 110396403, $49.9628, $50.067, $49.3571
04/29/2011, $50.0186, 208434163, $49.54, $50.5643, $49.5237
04/28/2011, $49.5357, 89955627, $49.4557, $49.9643, $49.36
04/27/2011, $50.0214, 88778857, $50.32, $50.3357, $49.5857
04/26/2011, $50.06, 84367665, $50.5171, $50.7128, $49.9071
04/25/2011, $50.4298, 66418687, $50.0486, $50.5357, $50.0428
04/21/2011, $50.0994, 188240276, $50.7143, $50.7328, $49.7886
04/20/2011, $48.9157, 165860990, $49.0728, $49.3928, $48.7857
04/19/2011, $48.2657, 104574571, $47.5857, $48.2828, $47.3871
04/18/2011, $47.4071, 152935766, $46.5857, $47.4614, $45.7371
04/15/2011, $46.78, 113325554, $47.6143, $47.6628, $46.6857
04/14/2011, $47.4886, 75357053, $47.8286, $48, $47.4371
04/13/2011, $48.0186, 86483416, $47.86, $48.02, $47.5028
04/12/2011, $47.4857, 106196122, $47.2128, $47.6757, $47.1714
04/11/2011, $47.2571, 99679750, $47.7228, $47.9528, $47.1457
04/08/2011, $47.8657, 94195248, $48.56, $48.5928, $47.7071
04/07/2011, $48.2971, 93268378, $48.3, $48.6328, $48.0043
04/06/2011, $48.2914, 100460810, $48.7457, $49.1286, $48.1628
04/05/2011, $48.4128, 120651896, $48.1414, $48.8928, $48
04/04/2011, $48.7414, 114751314, $49.1871, $49.2286, $48.3428
04/01/2011, $49.2228, 104496031, $50.1586, $50.2267, $49.0428
03/31/2011, $49.7868, 68453161, $49.48, $49.9714, $49.4371
03/30/2011, $49.8043, 82147055, $50.0914, $50.1257, $49.6343
03/29/2011, $50.1371, 88011586, $49.6657, $50.1371, $49.4371
03/28/2011, $50.0628, 77053503, $50.45, $50.6171, $50.0628
03/25/2011, $50.22, 111997444, $49.7243, $50.2943, $49.5743
03/24/2011, $49.2814, 100635740, $48.8357, $49.4286, $48.4086
03/23/2011, $48.4557, 93078328, $48.4686, $48.6028, $47.9928
03/22/2011, $48.7428, 81435364, $48.9371, $48.9457, $48.4486
03/21/2011, $48.4714, 103178211, $47.9986, $48.5343, $47.8943
03/18/2011, $47.2386, 188150886, $48.1614, $48.3143, $47.1428
03/17/2011, $47.8057, 164523359, $48.1186, $48.5157, $47.2371
03/16/2011, $47.1443, 287646046, $48.8571, $49, $46.6086
03/15/2011, $49.3471, 179747944, $48.8714, $49.6914, $48.5857
03/14/2011, $50.5086, 108959443, $50.4543, $50.9263, $50.1871
03/11/2011, $50.2843, 117542215, $49.3328, $50.3314, $49.2857
03/10/2011, $49.5243, 126724608, $49.8743, $49.9671, $49.2714
03/09/2011, $50.3528, 113249954, $50.67, $50.68, $50.0857
03/08/2011, $50.8228, 88957077, $50.7014, $51.0571, $50.3214
03/07/2011, $50.7657, 136302361, $51.6286, $51.6671, $50.1871
03/04/2011, $51.4286, 113155454, $51.4386, $51.47, $51.1071
03/03/2011, $51.3657, 124643787, $51.0271, $51.3986, $50.8457
03/02/2011, $50.3028, 150412615, $49.9943, $50.6214, $49.7714
03/01/2011, $49.9014, 113527924, $50.7814, $50.8171, $49.6687
02/28/2011, $50.4586, 100497210, $50.1771, $50.7214, $50.16
02/25/2011, $49.7371, 94401188, $49.3228, $49.7757, $49.2571
02/24/2011, $48.9828, 124804997, $49.1457, $49.3071, $48.3386
02/23/2011, $48.9457, 167580960, $48.3957, $49.2343, $48.3728
02/22/2011, $48.3728, 217592825, $48.8786, $49.3428, $48.2457
02/18/2011, $50.08, 203326891, $51.2443, $51.3571, $49.9314
02/17/2011, $51.1857, 132320200, $51.0357, $51.4671, $50.9314
02/16/2011, $51.8757, 118767216, $51.5428, $52.1286, $51.5
02/15/2011, $51.4143, 70731871, $51.3128, $51.4243, $51.0786
02/14/2011, $51.3114, 77500243, $50.97, $51.3543, $50.9586
02/11/2011, $50.9786, 91775628, $50.6789, $51.1143, $50.5057
02/10/2011, $50.6486, 231786170, $51.0557, $51.4286, $49.7143
02/09/2011, $51.1657, 120447916, $50.7414, $51.2857, $50.6957
02/08/2011, $50.7428, 94755248, $50.5257, $50.7886, $50.3071
02/07/2011, $50.2686, 121039906, $49.6986, $50.4643, $49.6628
02/04/2011, $49.5, 80346164, $49.0914, $49.5286, $49.0728
02/03/2011, $49.0628, 98290879, $49.1143, $49.1771, $48.3643
02/02/2011, $49.1886, 64653258, $49.2071, $49.3214, $49.0786
02/01/2011, $49.29, 106341512, $48.7571, $49.3786, $48.7114
01/31/2011, $48.4743, 94202598, $47.9714, $48.5771, $47.7571
01/28/2011, $48.0143, 147746454, $49.1671, $49.2, $47.6468
01/27/2011, $49.03, 71129331, $49.1114, $49.2418, $48.9758
01/26/2011, $49.1214, 126542748, $48.9943, $49.3714, $48.7857
01/25/2011, $48.7714, 135998561, $48.0471, $48.7771, $47.7957
01/24/2011, $48.2071, 143251473, $46.6957, $48.2071, $46.6743
01/21/2011, $46.6743, 188198066, $47.6814, $47.84, $46.6614
01/20/2011, $47.5257, 190898107, $48.0614, $48.3286, $47.16
01/19/2011, $48.4057, 283119845, $49.7643, $49.8, $48.1257
01/18/2011, $48.6643, 462442329, $47.0743, $49.2518, $46.5714
01/14/2011, $49.7828, 76865693, $49.4128, $49.7828, $49.2057
01/13/2011, $49.3828, 74023552, $49.3086, $49.52, $49.1214
01/12/2011, $49.2028, 75491803, $49.0357, $49.2043, $48.8571
01/11/2011, $48.8057, 110618303, $49.2686, $49.28, $48.4957
01/10/2011, $48.9221, 111939414, $48.4043, $49.0328, $48.1671
01/07/2011, $48.0171, 77371653, $47.7128, $48.05, $47.4143
01/06/2011, $47.6757, 74957912, $47.817, $47.8928, $47.5571
01/05/2011, $47.7143, 63310259, $47.0786, $47.7628, $47.0714
01/04/2011, $47.3271, 77212123, $47.4914, $47.5, $46.8786
01/03/2011, $47.0814, 110964733, $46.52, $47.18, $46.4052
12/31/2010, $46.08, 48344906, $46.1357, $46.2114, $45.9014
12/30/2010, $46.2371, 39354103, $46.4971, $46.5014, $46.15
12/29/2010, $46.47, 40775656, $46.6028, $46.6357, $46.4428
12/28/2010, $46.4957, 43898371, $46.5586, $46.6657, $46.4371
12/27/2010, $46.3828, 62274056, $46.1217, $46.4914, $45.9314
12/23/2010, $46.2286, 55731469, $46.4286, $46.45, $46.1671
12/22/2010, $46.4514, 66449697, $46.3371, $46.5314, $46.2214
12/21/2010, $46.315, 63928793, $46.1428, $46.3414, $46.0071
12/20/2010, $46.03, 96006079, $45.9428, $46.1786, $45.4614
12/17/2010, $45.8014, 96587849, $45.9471, $45.97, $45.7471
12/16/2010, $45.8928, 80244454, $45.87, $46.0871, $45.7286
12/15/2010, $45.7657, 103780771, $45.7143, $46.1428, $45.5986
12/14/2010, $45.7557, 87718986, $45.9614, $46.0771, $45.5714
12/13/2010, $45.9528, 109673093, $46.3386, $46.4371, $45.8571
12/10/2010, $45.7943, 65576594, $45.6643, $45.8643, $45.5143
12/09/2010, $45.6796, 73378782, $46.0188, $46.0714, $45.5743
12/08/2010, $45.8586, 80165284, $45.6614, $45.86, $45.3014
12/07/2010, $45.4586, 97437439, $46.2571, $46.2843, $45.4457
12/06/2010, $45.7357, 111165143, $45.52, $46.0471, $45.4886
12/03/2010, $45.3486, 85503906, $45.2871, $45.5214, $45.1914
12/02/2010, $45.45, 115699815, $45.3614, $45.5714, $44.9843
12/01/2010, $45.2, 114829084, $45.0386, $45.3928, $45
11/30/2010, $44.45, 125157098, $44.7914, $44.9086, $44.41
11/29/2010, $45.2671, 110489713, $45.0714, $45.3543, $44.4828
11/26/2010, $45, 59436255, $44.82, $45.3857, $44.7057
11/24/2010, $44.9707, 103401091, $44.5714, $45.0571, $44.5357
11/23/2010, $44.1043, 129372219, $44.35, $44.5357, $43.7943
11/22/2010, $44.7657, 97869619, $43.8114, $44.7657, $43.6957
11/19/2010, $43.8186, 96113949, $43.9957, $44.0571, $43.6057
11/18/2010, $44.0614, 123123667, $43.6, $44.2386, $43.5271
11/17/2010, $42.9286, 119653066, $43.0286, $43.4271, $42.5371
11/16/2010, $43.0843, 164041549, $43.6743, $43.9428, $42.76
11/15/2010, $43.8621, 100475160, $44.0657, $44.3628, $43.7528
11/12/2010, $44.0043, 198704230, $45.1428, $45.2143, $43.3757
11/11/2010, $45.2364, 90179837, $45, $45.4857, $44.8928
11/10/2010, $45.4328, 95152429, $45.2343, $45.5386, $44.7928
11/09/2010, $45.1543, 95514329, $45.8643, $45.9, $44.9286
11/08/2010, $45.5171, 69985111, $45.3143, $45.6814, $45.2514
11/05/2010, $45.3043, 90104657, $45.4271, $45.6528, $45.25
11/04/2010, $45.4671, 159613418, $45.0643, $45.74, $45.0043
11/03/2010, $44.6857, 126496828, $44.4814, $44.6971, $44.0757
11/02/2010, $44.1943, 107689502, $43.8571, $44.3128, $43.8571
11/01/2010, $43.4543, 105463082, $43.1743, $43.6571, $43.1714
10/29/2010, $42.9971, 106459252, $43.4614, $43.6971, $42.9814
10/28/2010, $43.6057, 137111911, $43.9928, $44, $42.9857
10/27/2010, $43.9757, 97963209, $43.95, $44.2714, $43.6571
10/26/2010, $44.0071, 97175079, $43.8386, $44.2486, $43.6643
10/25/2010, $44.12, 96214749, $44.1557, $44.5143, $44.0628
10/22/2010, $43.9243, 92488648, $44.1528, $44.2914, $43.7571
10/21/2010, $44.2171, 136781721, $44.6228, $44.9628, $43.8286
10/20/2010, $44.3614, 179414674, $44.1428, $44.8928, $43.8386
10/19/2010, $44.2128, 307005952, $43.3428, $44.8243, $42.86
10/18/2010, $45.4286, 267603430, $45.4957, $45.5714, $44.8986
10/15/2010, $44.9628, 229189449, $43.92, $45, $43.5586
10/14/2010, $43.1871, 108314742, $43.0986, $43.21, $42.9143
10/13/2010, $42.8771, 155265647, $42.8857, $43.1371, $42.8286
10/12/2010, $42.6486, 139112862, $42.2014, $42.7857, $41.7843
10/11/2010, $42.1943, 106676392, $42.1057, $42.4628, $42.0857
10/08/2010, $42.01, 164183439, $41.6733, $42.0714, $41.4286
10/07/2010, $41.3171, 101859481, $41.4766, $41.4971, $40.9871
10/06/2010, $41.3128, 167206320, $41.37, $41.7128, $40.7514
10/05/2010, $41.2771, 124901667, $40.2857, $41.35, $40.2601
10/04/2010, $39.8057, 108637023, $40.2286, $40.4143, $39.6814
10/01/2010, $40.36, 112000034, $40.878, $40.94, $40.1928
09/30/2010, $40.5357, 167988710, $41.2857, $41.4286, $40.1786
09/29/2010, $41.0528, 117244505, $41.0328, $41.4014, $40.8571
09/28/2010, $40.98, 258538988, $41.6814, $41.6814, $39.2857
09/27/2010, $41.5948, 120369236, $41.9964, $42.1043, $41.5728
09/24/2010, $41.76, 161761929, $41.7286, $41.9328, $41.5071
09/23/2010, $41.2743, 196189899, $40.9043, $41.8228, $40.8571
09/22/2010, $41.1071, 146168794, $40.3871, $41.14, $40.3443
09/21/2010, $40.5386, 166544330, $40.5514, $41.05, $40.3986
09/20/2010, $40.4614, 164490809, $39.44, $40.54, $39.4071
09/17/2010, $39.3386, 157292917, $39.67, $39.7086, $39.0971
09/16/2010, $39.51, 162463819, $38.6057, $39.5243, $38.5
09/15/2010, $38.6028, 106805122, $38.31, $38.6257, $38.2628
09/14/2010, $38.2943, 101293530, $38.03, $38.4528, $37.9314
09/13/2010, $38.1486, 96883319, $37.9743, $38.3257, $37.9657
09/10/2010, $37.63, 96849369, $37.5986, $37.7857, $37.3428
09/09/2010, $37.5814, 109347103, $37.8628, $38.0743, $37.56
09/08/2010, $37.56, 131395709, $37.1114, $37.77, $37.0143
09/07/2010, $36.83, 85565506, $36.6628, $37.0757, $36.6071
09/03/2010, $36.9671, 130035609, $36.4414, $36.9686, $36.3571
09/02/2010, $36.0243, 103632581, $35.8946, $36.0243, $35.51
09/01/2010, $35.7614, 173960762, $35.3528, $35.9228, $35.1828
08/31/2010, $34.7286, 104966361, $34.55, $34.9371, $34.3357
08/30/2010, $34.6428, 95553599, $34.3943, $35.1071, $34.3829
08/27/2010, $34.5171, 136758551, $34.5357, $34.6586, $33.6514
08/26/2010, $34.3257, 116284385, $35.0643, $35.1071, $34.3254
08/25/2010, $34.6986, 148938905, $34.0057, $34.8557, $33.8857
