Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-12-06 00:00:00-05:00,20.330690383911133,20.330690383911133,20.330690383911133,20.330690383911133,223,0.0,0.0
2010-12-07 00:00:00-05:00,20.330690383911133,20.330690383911133,20.330690383911133,20.330690383911133,1226,0.0,0.0
2010-12-08 00:00:00-05:00,20.330690383911133,20.330690383911133,20.330690383911133,20.330690383911133,0,0.0,0.0
2010-12-09 00:00:00-05:00,20.330690383911133,20.330690383911133,20.330690383911133,20.330690383911133,0,0.0,0.0
2010-12-10 00:00:00-05:00,20.330690383911133,20.330690383911133,20.330690383911133,20.330690383911133,0,0.0,0.0
2010-12-13 00:00:00-05:00,20.330690383911133,20.330690383911133,20.330690383911133,20.330690383911133,0,0.0,0.0
2010-12-14 00:00:00-05:00,20.905759994027814,21.486637115478516,20.905759994027814,21.486637115478516,2229,0.0,0.0
2010-12-15 00:00:00-05:00,21.46340137023574,22.36376190185547,21.46340137023574,22.36376190185547,2118,0.0,0.0
2010-12-16 00:00:00-05:00,22.654194217459775,23.235071182250977,22.654194217459775,23.235071182250977,1003,0.0,0.0
2010-12-17 00:00:00-05:00,22.07332098069846,22.07332098069846,21.056786120628217,21.20200538635254,780,0.0,0.0
2010-12-20 00:00:00-05:00,21.20200538635254,21.20200538635254,21.20200538635254,21.20200538635254,0,0.0,0.0
2010-12-21 00:00:00-05:00,21.29494257129977,21.34722328186035,21.29494257129977,21.34722328186035,557,0.0,0.0
2010-12-22 00:00:00-05:00,21.289133071899414,21.289133071899414,21.289133071899414,21.289133071899414,223,0.0,0.0
2010-12-23 00:00:00-05:00,22.073314666748047,22.073314666748047,22.073314666748047,22.073314666748047,2341,0.0,0.0
2010-12-27 00:00:00-05:00,21.492441177368164,21.492441177368164,21.492441177368164,21.492441177368164,780,0.0,0.0
2010-12-28 00:00:00-05:00,21.492441177368164,21.492441177368164,21.492441177368164,21.492441177368164,0,0.0,0.0
2010-12-29 00:00:00-05:00,21.492441177368164,21.492441177368164,21.492441177368164,21.492441177368164,0,0.0,0.0
2010-12-30 00:00:00-05:00,21.492441177368164,21.492441177368164,21.492441177368164,21.492441177368164,0,0.0,0.0
2010-12-31 00:00:00-05:00,21.492441177368164,21.492441177368164,21.492441177368164,21.492441177368164,0,0.0,0.0
2011-01-03 00:00:00-05:00,21.550533294677734,21.550533294677734,21.550533294677734,21.550533294677734,557,0.0,0.0
2011-01-04 00:00:00-05:00,21.498255183237646,22.36376190185547,21.492446214403994,22.36376190185547,1895,0.0,0.0
2011-01-05 00:00:00-05:00,22.36376190185547,22.36376190185547,22.36376190185547,22.36376190185547,0,0.0,0.0
2011-01-06 00:00:00-05:00,22.36376190185547,22.36376190185547,22.36376190185547,22.36376190185547,0,0.0,0.0
2011-01-07 00:00:00-05:00,22.944632699855376,23.235071182250977,22.944632699855376,23.235071182250977,1338,0.0,0.0
2011-01-10 00:00:00-05:00,23.235071182250977,23.235071182250977,23.235071182250977,23.235071182250977,0,0.0,0.0
2011-01-11 00:00:00-05:00,23.52551809174008,26.139462899844613,23.52551809174008,23.815954208374023,1449,0.0,0.0
2011-01-12 00:00:00-05:00,23.67565909229542,23.67565909229542,23.523664474487305,23.523664474487305,334,0.233268,0.0
2011-01-13 00:00:00-05:00,23.523664474487305,23.523664474487305,23.523664474487305,23.523664474487305,0,0.0,0.0
2011-01-14 00:00:00-05:00,22.41879422165852,22.41879422165852,22.360336303710938,22.360336303710938,1338,0.0,0.0
2011-01-18 00:00:00-05:00,22.36033481127085,23.38335700653674,21.71729278564453,21.71729278564453,1560,0.0,0.0
2011-01-19 00:00:00-05:00,21.71729278564453,21.71729278564453,21.71729278564453,21.71729278564453,0,0.0,0.0
2011-01-20 00:00:00-05:00,21.71729278564453,23.38335700653674,21.71729278564453,21.71729278564453,1560,0.0,0.0
2011-01-21 00:00:00-05:00,21.71729278564453,21.71729278564453,21.71729278564453,21.71729278564453,0,0.0,0.0
2011-01-24 00:00:00-05:00,21.71729723314045,22.214193332631236,21.366544705912396,21.372390747070312,2452,0.0,0.0
