Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1994-11-29 00:00:00-05:00,1.8400342464447024,1.8400342464447024,1.8400342464447024,1.8400342464447021,0,0.0,0.0
1994-11-30 00:00:00-05:00,1.8400342464447024,1.8400342464447024,1.8400342464447024,1.8400342464447021,0,0.0,0.0
1994-12-01 00:00:00-05:00,1.8400342464447024,1.8400342464447024,1.8400342464447024,1.8400342464447021,0,0.0,0.0
1994-12-02 00:00:00-05:00,1.7378088052456198,1.7718834877014162,1.7378088052456198,1.771883487701416,6000,0.0,0.0
1994-12-05 00:00:00-05:00,1.7718834877014162,1.7718834877014162,1.7718834877014162,1.771883487701416,0,0.0,0.0
1994-12-06 00:00:00-05:00,1.9081839323043825,1.9081839323043825,1.9081839323043825,1.9081839323043823,400,0.0,0.0
1994-12-07 00:00:00-05:00,1.7378097772598267,1.7378097772598267,1.7378097772598267,1.7378097772598267,1200,0.0,0.0
1994-12-08 00:00:00-05:00,1.7378088052456198,1.7718834877014162,1.7378088052456198,1.771883487701416,2400,0.0,0.0
1994-12-09 00:00:00-05:00,1.7718834877014162,1.7718834877014162,1.7378088052456198,1.771883487701416,25600,0.0,0.0
1994-12-12 00:00:00-05:00,1.7718850799969266,1.9081839323043825,1.7718850799969266,1.9081839323043823,16400,0.0,0.0
1994-12-13 00:00:00-05:00,1.7718834877014162,1.7718834877014162,1.7718834877014162,1.771883487701416,16000,0.0,0.0
1994-12-14 00:00:00-05:00,1.7037355674887604,1.8400344128878614,1.7037355674887604,1.805959701538086,3200,0.0,0.0
1994-12-15 00:00:00-05:00,1.8400344128878614,1.8400344128878614,1.8059597015380862,1.805959701538086,1600,0.0,0.0
1994-12-16 00:00:00-05:00,1.8400344128878614,1.8400344128878614,1.8059597015380862,1.805959701538086,2400,0.0,0.0
1994-12-19 00:00:00-05:00,1.8059597015380862,1.8059597015380862,1.8059597015380862,1.805959701538086,0,0.0,0.0
1994-12-20 00:00:00-05:00,1.8400344128878614,1.8400344128878614,1.8059597015380862,1.805959701538086,5600,0.0,0.0
1994-12-21 00:00:00-05:00,1.8400345496760988,1.8400345496760988,1.6696609802616451,1.754847764968872,4400,0.0,0.0
1994-12-22 00:00:00-05:00,1.754847764968872,1.754847764968872,1.754847764968872,1.754847764968872,0,0.0,0.0
1994-12-23 00:00:00-05:00,1.754847764968872,1.754847764968872,1.754847764968872,1.754847764968872,0,0.0,0.0
1994-12-27 00:00:00-05:00,1.754847764968872,1.754847764968872,1.754847764968872,1.754847764968872,0,0.0,0.0
1994-12-28 00:00:00-05:00,1.6696608066558836,1.6696608066558836,1.6696608066558836,1.6696608066558838,5600,0.0,0.0
1994-12-29 00:00:00-05:00,1.6696608561389852,1.8400344128878614,1.6696608561389852,1.805959701538086,37600,0.0,0.0
1994-12-30 00:00:00-05:00,1.754847475775966,1.8400342464447024,1.754847475775966,1.8400342464447021,4800,0.0,0.0
1995-01-03 00:00:00-05:00,1.7548461464735179,1.7718834877014162,1.7037341227898233,1.771883487701416,13200,0.0,0.0
1995-01-04 00:00:00-05:00,1.7718834877014162,1.7718834877014162,1.7718834877014162,1.771883487701416,0,0.0,0.0
1995-01-05 00:00:00-05:00,1.7718834877014162,1.7718834877014162,1.7718834877014162,1.771883487701416,0,0.0,0.0
1995-01-06 00:00:00-05:00,1.7718834877014162,1.7718834877014162,1.7718834877014162,1.771883487701416,0,0.0,0.0
1995-01-09 00:00:00-05:00,1.7925677299499512,1.7925677299499512,1.7925677299499512,1.7925677299499512,0,0.0375,0.0
1995-01-10 00:00:00-05:00,1.7925677299499512,1.7925677299499512,1.7925677299499512,1.7925677299499512,0,0.0,0.0
1995-01-11 00:00:00-05:00,1.7925677299499512,1.7925677299499512,1.7925677299499512,1.7925677299499512,0,0.0,0.0
1995-01-12 00:00:00-05:00,1.7925677299499512,1.7925677299499512,1.7925677299499512,1.7925677299499512,0,0.0,0.0
1995-01-13 00:00:00-05:00,1.7925677299499512,1.7925677299499512,1.7925677299499512,1.7925677299499512,400,0.0,0.0
1995-01-16 00:00:00-05:00,1.7925677299499512,1.7925677299499512,1.7925677299499512,1.7925677299499512,0,0.0,0.0
1995-01-17 00:00:00-05:00,1.7925677299499512,1.7925677299499512,1.7925677299499512,1.7925677299499512,0,0.0,0.0
1995-01-18 00:00:00-05:00,1.7925677299499512,1.7925677299499512,1.7925677299499512,1.7925677299499512,0,0.0,0.0
1995-01-19 00:00:00-05:00,1.7753317308898018,1.7753317308898018,1.6546781181108834,1.7408592700958252,9600,0.0,0.0
1995-01-20 00:00:00-05:00,1.5857344208931436,1.6891518831253054,1.5857344208931436,1.6891518831253052,22000,0.0,0.0
1995-01-23 00:00:00-05:00,1.6891518831253054,1.6891518831253054,1.6891518831253054,1.6891518831253052,0,0.0,0.0
1995-01-24 00:00:00-05:00,1.6719150543212893,1.6719150543212893,1.6719150543212893,1.671915054321289,8000,0.0,0.0
