Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-27 00:00:00-04:00,21.299999237060547,24.0,21.299999237060547,23.0,6421300,0.0,0.0
2024-06-28 00:00:00-04:00,24.93000030517578,25.65999984741211,22.5,22.829999923706055,2697900,0.0,0.0
2024-07-01 00:00:00-04:00,22.5,22.989999771118164,20.5,21.579999923706055,1470600,0.0,0.0
2024-07-02 00:00:00-04:00,20.739999771118164,21.479999542236328,19.989999771118164,20.06999969482422,1451400,0.0,0.0
2024-07-03 00:00:00-04:00,19.8700008392334,20.899999618530273,19.5,20.309999465942383,609400,0.0,0.0
2024-07-05 00:00:00-04:00,20.350000381469727,20.479999542236328,19.479999542236328,19.649999618530273,649800,0.0,0.0
