Date,Close,Volume,Open,High,Low
06/17/2014, $92.08, 29684620, $92.31, $92.7, $91.8
06/16/2014, $92.2, 35371460, $91.51, $92.75, $91.45
06/13/2014, $91.28, 54406640, $92.2, $92.44, $90.88
06/12/2014, $92.29, 54628650, $94.04, $94.12, $91.9
06/11/2014, $93.86, 45528740, $94.13, $94.76, $93.47
06/10/2014, $94.25, 62563070, $94.73, $95.05, $93.57
06/09/2014, $93.7, 75295450, $92.7, $93.88, $91.75
06/06/2014, $92.2243, 87403076, $92.8428, $93.0371, $92.0671
06/05/2014, $92.4785, 75796583, $92.3143, $92.7671, $91.8014
06/04/2014, $92.1171, 83735285, $91.0628, $92.5557, $90.8728
06/03/2014, $91.0771, 73043412, $89.78, $91.2485, $89.75
06/02/2014, $89.8071, 92179668, $90.5657, $90.69, $88.9285
05/30/2014, $90.4285, 140860202, $91.14, $92.0243, $89.8428
05/29/2014, $90.7685, 93737728, $89.6928, $90.9814, $89.6814
05/28/2014, $89.1443, 78793704, $89.4314, $89.9757, $89.1114
05/27/2014, $89.3757, 86840486, $87.9828, $89.4085, $87.9471
05/23/2014, $87.7328, 57918367, $86.75, $87.8184, $86.6385
05/22/2014, $86.7528, 50142667, $86.6571, $87.1214, $86.3
05/21/2014, $86.6157, 49184983, $86.2614, $86.6714, $86.0085
05/20/2014, $86.3871, 58232373, $86.3585, $86.6285, $85.8185
05/19/2014, $86.37, 78819884, $85.4071, $86.7614, $85.3328
05/16/2014, $85.3585, 68960136, $84.09, $85.3614, $83.6285
05/15/2014, $84.1171, 57427744, $84.9571, $85.2285, $84.0057
05/14/2014, $84.8385, 41505203, $84.6328, $85.3428, $84.5343
05/13/2014, $84.8228, 39854512, $84.5714, $84.9343, $84.3857
05/12/2014, $84.69, 53184042, $83.9271, $84.8085, $83.9143
05/09/2014, $83.6489, 72767192, $83.5057, $83.75, $82.9043
05/08/2014, $83.9985, 57243511, $84.0357, $84.9157, $83.7714
05/07/2014, $84.6185, 70532231, $85.0357, $85.3271, $83.9614
05/06/2014, $84.9157, 93468228, $85.9714, $86.3442, $84.9157
05/05/2014, $85.8514, 71523851, $84.3057, $85.8571, $84.2857
05/02/2014, $84.6543, 47673150, $84.62, $84.8857, $84.2443
05/01/2014, $84.4971, 60958860, $84.5714, $84.9714, $83.7657
04/30/2014, $84.2985, 114029614, $84.6628, $85.6328, $84.2571
04/29/2014, $84.6185, 84049445, $84.82, $85.14, $84.2157
04/28/2014, $84.87, 167001640, $81.8285, $85.1071, $81.7928
04/25/2014, $81.7057, 97435199, $80.6471, $81.7128, $80.5657
04/24/2014, $81.11, 189588407, $81.1728, $81.4285, $80.1043
04/23/2014, $74.9643, 93473618, $75.58, $75.8757, $74.9214
04/22/2014, $75.957, 50607747, $75.4728, $75.9751, $75.2144
04/21/2014, $75.8814, 45546494, $75.0485, $76.02, $74.8514
04/17/2014, $74.9914, 70978621, $74.2857, $75.3943, $74.1714
04/16/2014, $74.1443, 52515794, $74.0071, $74.4414, $73.4479
04/15/2014, $73.9942, 66461884, $74.3243, $74.52, $73.0471
04/14/2014, $74.5257, 51252748, $74.5571, $74.5943, $73.8871
04/11/2014, $74.23, 67920698, $74.1428, $74.69, $73.8771
04/10/2014, $74.7828, 59701814, $75.8114, $76.0343, $74.7385
04/09/2014, $75.76, 51357706, $74.6628, $75.7843, $74.5743
04/08/2014, $74.7771, 60880929, $75.0271, $75.16, $74.1
04/07/2014, $74.7814, 72146992, $75.4314, $75.8428, $74.5557
04/04/2014, $75.9743, 68615246, $77.1157, $77.1428, $75.7971
04/03/2014, $76.97, 40472773, $77.3414, $77.5, $76.8057
04/02/2014, $77.5071, 44803807, $77.4828, $77.64, $77.18
04/01/2014, $77.3785, 50069657, $76.8228, $77.41, $76.6814
03/31/2014, $76.6771, 41787976, $77.0328, $77.2585, $76.5614
03/28/2014, $76.6943, 49703046, $76.9028, $76.9914, $76.3214
03/27/2014, $76.78, 55330425, $77.145, $77.3571, $76.4457
03/26/2014, $77.1114, 74394902, $78.0743, $78.4285, $76.98
03/25/2014, $77.8557, 70284361, $77.3571, $77.9643, $77.0843
03/24/2014, $77.0271, 88674487, $76.9171, $77.2143, $76.4371
03/21/2014, $76.1243, 93431688, $75.99, $76.25, $75.19
03/20/2014, $75.5285, 52017415, $75.6985, $76.0957, $75.3357
03/19/2014, $75.8943, 56077605, $76.0371, $76.6057, $75.5714
03/18/2014, $75.9143, 52279152, $75.1285, $75.9957, $75.0286
03/17/2014, $75.2485, 49725201, $75.3857, $75.71, $75.1214
03/14/2014, $74.9557, 59166181, $75.5414, $75.8414, $74.7143
03/13/2014, $75.8071, 64314038, $76.7771, $77.0943, $75.5943
03/12/2014, $76.6585, 49819071, $76.3585, $76.7643, $76
03/11/2014, $76.5843, 69791288, $76.4928, $76.9628, $76.0843
03/10/2014, $75.8457, 44638950, $75.48, $76.19, $75.477
03/07/2014, $75.7771, 55164427, $75.87, $75.9971, $75.15
03/06/2014, $75.8214, 46363282, $76.1128, $76.3485, $75.4428
03/05/2014, $76.0514, 50000910, $75.8457, $76.3928, $75.59
03/04/2014, $75.8914, 64772440, $75.8571, $76.0914, $75.3957
03/03/2014, $75.3943, 59671581, $74.7743, $75.8071, $74.6871
02/28/2014, $75.1771, 92930208, $75.5828, $76.1071, $74.5885
02/27/2014, $75.3814, 75444623, $73.8771, $75.54, $73.7214
02/26/2014, $73.9071, 69024270, $74.8014, $75, $73.6571
02/25/2014, $74.58, 57961606, $75.6257, $75.6521, $74.4285
02/24/2014, $75.3643, 72208942, $74.7357, $75.7028, $74.6314
02/21/2014, $75.0357, 69688045, $76.1133, $76.3671, $74.9428
02/20/2014, $75.8785, 76457383, $76.1414, $76.7143, $75.5714
02/19/2014, $76.7671, 78415914, $77.8214, $78.1271, $76.3357
02/18/2014, $77.9985, 65048101, $78, $78.7414, $77.9443
02/14/2014, $77.7128, 68395257, $77.4957, $77.9971, $77.3157
02/13/2014, $77.7757, 76790093, $76.38, $77.8357, $76.3143
02/12/2014, $76.56, 76994423, $76.7071, $77.08, $76.1771
02/11/2014, $76.5657, 70489461, $75.8014, $76.8214, $75.6428
02/10/2014, $75.57, 86342646, $74.0943, $75.9985, $74
02/07/2014, $74.24, 93444918, $74.4828, $74.7042, $73.9114
02/06/2014, $73.2157, 64415139, $72.8657, $73.3571, $72.5443
02/05/2014, $73.2271, 82072855, $72.3657, $73.6114, $72.3217
02/04/2014, $72.6843, 94166758, $72.2643, $72.78, $71.8228
02/03/2014, $71.6471, 100347900, $71.8014, $72.5328, $71.3286
01/31/2014, $71.5143, 116191705, $70.74, $71.6471, $70.5071
01/30/2014, $71.3974, 169602001, $71.7914, $72.3571, $70.9571
01/29/2014, $71.5357, 125679438, $71.9928, $72.4814, $71.2314
01/28/2014, $72.3571, 266302550, $72.68, $73.5714, $71.7243
01/27/2014, $78.6428, 135926881, $78.5814, $79.2571, $77.9643
01/24/2014, $78.01, 107943182, $79.1428, $79.3743, $77.8214
01/23/2014, $79.4543, 100803600, $78.5628, $79.5, $77.8295
01/22/2014, $78.7871, 94941728, $78.7021, $79.6128, $78.2585
01/21/2014, $78.4385, 81897015, $77.2843, $78.5814, $77.2028
01/17/2014, $77.2385, 106660852, $78.7828, $78.8671, $77.1285
01/16/2014, $79.1785, 57313035, $79.2714, $79.55, $78.8114
01/15/2014, $79.6228, 97888589, $79.0743, $80.0285, $78.8085
01/14/2014, $78.0557, 83082535, $76.8885, $78.1043, $76.8085
01/13/2014, $76.5328, 94612448, $75.7014, $77.5, $75.6971
01/10/2014, $76.1343, 76235553, $77.1185, $77.2571, $75.8728
01/09/2014, $76.6455, 69762819, $78.1143, $78.1228, $76.4786
01/08/2014, $77.6371, 64158428, $76.9728, $77.9371, $76.9557
01/07/2014, $77.1482, 80172914, $77.76, $77.9943, $76.8464
01/06/2014, $77.7043, 103132361, $76.7785, $78.1143, $76.2285
01/03/2014, $77.2828, 98046999, $78.98, $79.1, $77.2043
01/02/2014, $79.0185, 58661530, $79.3828, $79.5757, $78.8601
12/31/2013, $80.1457, 55761100, $79.1671, $80.1828, $79.1428
12/30/2013, $79.2171, 63265305, $79.6371, $80.0128, $78.903
12/27/2013, $80.0128, 56385717, $80.5457, $80.63, $79.9285
12/26/2013, $80.5571, 50906710, $81.1571, $81.3571, $80.4823
12/24/2013, $81.0957, 41888748, $81.4128, $81.6971, $80.8614
12/23/2013, $81.4414, 125072328, $81.1428, $81.5314, $80.3943
12/20/2013, $78.4314, 108738663, $77.9185, $78.8014, $77.831
12/19/2013, $77.78, 79939814, $78.5, $78.5714, $77.6757
12/18/2013, $78.6814, 141217062, $78.5285, $78.7785, $76.9714
12/17/2013, $79.2843, 57137328, $79.4014, $79.92, $79.0535
12/16/2013, $79.6428, 70547981, $79.2885, $80.377, $79.2871
12/13/2013, $79.2043, 82974455, $80.4071, $80.4114, $79.0957
12/12/2013, $80.0771, 65465763, $80.306, $80.7628, $80.0043
12/11/2013, $80.1943, 89783987, $81, $81.5671, $79.9557
12/10/2013, $80.7928, 69101620, $80.5114, $81.1257, $80.1714
12/09/2013, $80.9185, 79945274, $80.1286, $81.3685, $80.1286
12/06/2013, $80.0028, 85919076, $80.8271, $80.9643, $79.9385
12/05/2013, $81.1287, 111600823, $81.8071, $82.1622, $80.9157
12/04/2013, $80.7143, 94279248, $80.7857, $81.3128, $80.1171
12/03/2013, $80.9031, 112338274, $79.7571, $80.9114, $79.6685
12/02/2013, $78.7471, 117918255, $79.7143, $80.6185, $78.6885
11/29/2013, $79.4385, 79532274, $78.4971, $79.7614, $78.2585
11/27/2013, $77.9943, 90644497, $76.6157, $78, $76.2
11/26/2013, $76.2, 99957720, $74.8743, $76.5914, $74.8571
11/25/2013, $74.82, 57270811, $74.4314, $75.1243, $74.4285
11/22/2013, $74.2571, 55833466, $74.2171, $74.5943, $74.0757
11/21/2013, $74.448, 65382638, $73.9428, $74.4585, $73.3814
11/20/2013, $73.5714, 48459468, $74.1757, $74.3457, $73.4757
11/19/2013, $74.2214, 52105335, $74.1471, $74.7685, $73.9957
11/18/2013, $74.0898, 60997871, $74.9985, $75.3128, $74.0285
11/15/2013, $74.9987, 79339984, $75.2257, $75.5843, $74.9271
11/14/2013, $75.4514, 70401611, $74.6871, $75.6114, $74.5528
11/13/2013, $74.3763, 49154022, $74, $74.6071, $73.8514
11/12/2013, $74.2871, 51067815, $73.9528, $74.8457, $73.8571
11/11/2013, $74.1497, 56747589, $74.2843, $74.5243, $73.4871
11/08/2013, $74.3657, 69617240, $73.5114, $74.4471, $73.2271
11/07/2013, $73.2131, 65542966, $74.2257, $74.7414, $73.1971
11/06/2013, $74.4171, 55716622, $74.8785, $74.98, $74.0285
11/05/2013, $75.0641, 66243519, $74.94, $75.555, $74.7143
11/04/2013, $75.25, 61011871, $74.4428, $75.26, $74.1157
11/01/2013, $74.29, 68524519, $74.86, $74.9714, $73.6914
10/31/2013, $74.6717, 68774804, $75, $75.3557, $74.4671
10/30/2013, $74.9851, 88125406, $74.23, $75.36, $73.86
10/29/2013, $73.8111, 158499648, $76.61, $77.0357, $73.5057
10/28/2013, $75.6965, 124205797, $75.5771, $75.8571, $74.7443
10/25/2013, $75.1368, 84316215, $75.9021, $76.1757, $75.0157
10/24/2013, $75.9871, 96004539, $75, $76.0671, $74.6357
10/23/2013, $74.9943, 78237833, $74.1428, $75.0957, $74.1428
10/22/2013, $74.2668, 133200030, $75.2007, $75.4928, $72.5757
10/21/2013, $74.4803, 98700380, $73.11, $74.9, $73.0743
10/18/2013, $72.6985, 72195292, $72.2843, $72.7514, $72.2443
10/17/2013, $72.0714, 63116954, $71.4257, $72.1114, $71.3828
10/16/2013, $71.5877, 62449609, $71.5414, $71.79, $71.3186
10/15/2013, $71.24, 79715744, $71.0721, $71.7143, $70.7886
10/14/2013, $70.8628, 65216780, $69.9757, $71.0828, $69.9071
10/11/2013, $70.4017, 66797100, $69.57, $70.5486, $69.3086
10/10/2013, $69.9483, 69186523, $70.1886, $70.34, $69.5771
10/09/2013, $69.5126, 75304273, $69.2343, $69.6843, $68.3257
10/08/2013, $68.7057, 72260532, $69.9914, $70.0914, $68.6486
10/07/2013, $69.6786, 77889233, $69.5086, $70.3786, $69.3357
10/04/2013, $69.0043, 64638089, $69.1228, $69.2286, $68.3714
10/03/2013, $69.0586, 78802384, $70.0728, $70.3357, $68.6769
10/02/2013, $69.9371, 71799162, $69.3757, $70.2571, $69.1071
10/01/2013, $69.7086, 88194286, $68.35, $69.8771, $68.3401
09/30/2013, $68.1071, 64764985, $68.1786, $68.8086, $67.773
09/27/2013, $68.9643, 56787853, $69.1114, $69.2386, $68.6743
09/26/2013, $69.46, 59050786, $69.4286, $69.7943, $69.1286
09/25/2013, $68.79, 79011544, $69.8857, $69.9486, $68.7757
09/24/2013, $69.8714, 90481397, $70.6971, $70.7814, $69.6886
09/23/2013, $70.0914, 189942957, $70.8714, $70.9871, $68.9428
09/20/2013, $66.7728, 174425492, $68.2857, $68.3643, $66.5714
09/19/2013, $67.4714, 100811930, $67.2428, $67.9757, $67.0357
09/18/2013, $66.3828, 113636704, $66.1686, $66.6214, $65.8086
09/17/2013, $65.0457, 99704600, $63.9943, $65.6728, $63.9286
09/16/2013, $64.3028, 136563951, $65.8571, $65.9443, $63.8886
09/13/2013, $66.4143, 74495492, $67.0486, $67.4042, $66.3857
09/12/2013, $67.5271, 100856800, $66.9286, $67.9143, $66.5728
09/11/2013, $66.8157, 224172687, $66.7157, $67.67, $66.4014
09/10/2013, $70.6628, 185372026, $72.3143, $72.4928, $69.9286
09/09/2013, $72.31, 84479315, $72.1428, $72.56, $71.9257
09/06/2013, $71.1743, 89482147, $71.2057, $71.34, $69.9928
09/05/2013, $70.7528, 58779242, $71.4643, $71.5257, $70.52
09/04/2013, $71.2416, 86016026, $71.3657, $71.7485, $70.8971
09/03/2013, $69.7971, 82966965, $70.4428, $71.5143, $69.6214
08/30/2013, $69.6023, 68053649, $70.2857, $70.4214, $69.5
08/29/2013, $70.2428, 59804259, $70.2357, $70.9286, $70.1614
08/28/2013, $70.128, 76746763, $69.4286, $70.8286, $69.4286
08/27/2013, $69.7986, 105846822, $71.1428, $71.7871, $69.4714
08/26/2013, $71.8528, 82354395, $71.5357, $72.8857, $71.5
08/23/2013, $71.5743, 55559766, $71.8957, $71.9071, $71.3357
08/22/2013, $71.8514, 60866474, $72.14, $72.2271, $71.1714
08/21/2013, $71.7657, 83783025, $71.9414, $72.45, $71.6
08/20/2013, $71.5814, 89508677, $72.8157, $72.9385, $71.5457
08/19/2013, $72.5343, 127401718, $72.0485, $73.3914, $72
08/16/2013, $71.7614, 90314517, $71.45, $71.8485, $71.2657
08/15/2013, $71.13, 122386917, $70.9171, $71.7713, $69.869
08/14/2013, $71.2143, 188427037, $71.1257, $72.0357, $70.4857
08/13/2013, $69.9386, 219450906, $67.2771, $70.6657, $66.8643
08/12/2013, $66.7657, 90984207, $65.2657, $66.95, $65.2328
08/09/2013, $64.9214, 66643940, $65.52, $65.78, $64.8071
08/08/2013, $65.8586, 63939790, $66.265, $66.3, $65.4214
08/07/2013, $66.4257, 74622262, $66.2571, $66.7143, $65.9671
08/06/2013, $66.4643, 83703085, $66.86, $67.4128, $66.0243
08/05/2013, $67.0643, 79577704, $66.3843, $67.2386, $66.0214
08/02/2013, $66.0771, 68411287, $65.43, $66.1214, $65.2371
08/01/2013, $65.2394, 51386070, $65.1076, $65.2571, $64.7514
07/31/2013, $64.6471, 80624904, $64.9986, $65.3346, $64.2043
07/30/2013, $64.76, 77240193, $64.28, $65.3071, $64.1757
07/29/2013, $63.97, 62006404, $62.9714, $64.2843, $62.8857
07/26/2013, $62.9986, 50020601, $62.1857, $63.0057, $62.0486
07/25/2013, $62.6428, 57358143, $62.9571, $63.0571, $62.2586
07/24/2013, $62.93, 147906334, $62.7043, $63.5128, $62.18
07/23/2013, $59.8557, 88619467, $60.8571, $60.9943, $59.8157
07/22/2013, $60.9014, 51912282, $61.3514, $61.3928, $60.7811
07/19/2013, $60.7071, 67137272, $61.8714, $61.9971, $60.6214
07/18/2013, $61.6797, 54658172, $61.9114, $62.1243, $61.5157
07/17/2013, $61.4728, 49737479, $61.3857, $61.7457, $61.1743
07/16/2013, $61.4564, 54028599, $60.9314, $61.53, $60.5957
07/15/2013, $61.0628, 60473991, $60.7157, $61.6371, $60.6857
07/12/2013, $60.93, 69863934, $61.0928, $61.3986, $60.4871
07/11/2013, $61.0411, 81567174, $60.4214, $61.1786, $60.1671
07/10/2013, $60.1043, 70064141, $59.9428, $60.6857, $59.75
07/09/2013, $60.3357, 88135556, $59.0857, $60.5, $58.6257
07/08/2013, $59.2928, 74476172, $60.0157, $60.1428, $58.6643
07/05/2013, $59.6314, 68482701, $60.0557, $60.47, $59.3357
07/03/2013, $60.1143, 60232176, $60.1228, $60.4257, $59.6357
07/02/2013, $59.7843, 117427695, $58.5657, $60.2328, $58.4957
07/01/2013, $58.46, 97736269, $57.5271, $58.8957, $57.3171
06/28/2013, $56.6471, 144584903, $55.9086, $57.1814, $55.5528
06/27/2013, $56.2543, 84237745, $57.0357, $57.3414, $56.22
06/26/2013, $56.8671, 91911848, $57.7, $57.8271, $56.5228
06/25/2013, $57.5186, 78533304, $57.9571, $58.2557, $56.9757
06/24/2013, $57.5057, 120047026, $58.2, $58.38, $56.8643
06/21/2013, $59.0714, 120212576, $59.7843, $60, $58.3
06/20/2013, $59.5483, 89321357, $59.9, $60.8543, $59.31
06/19/2013, $60.4286, 77690993, $61.6286, $61.6657, $60.4286
06/18/2013, $61.6814, 48375328, $61.6514, $62.1286, $61.4586
06/17/2013, $61.7143, 64784564, $61.6343, $62.2428, $61.4802
06/14/2013, $61.4357, 67955299, $62.2, $62.3271, $61.2143
06/13/2013, $62.2807, 71449021, $61.7857, $62.4486, $61.25
06/12/2013, $61.7414, 66270567, $62.7857, $63.0357, $61.6428
06/11/2013, $62.5143, 71515731, $62.2486, $63.2514, $61.9028
06/10/2013, $62.6986, 112489474, $63.5328, $64.1541, $62.4
06/07/2013, $63.1158, 101081990, $62.3571, $63.32, $61.8243
06/06/2013, $62.6371, 104167451, $63.6386, $63.8571, $62.0071
06/05/2013, $63.5871, 72524432, $63.6643, $64.3886, $63.3871
06/04/2013, $64.1871, 72575322, $64.7457, $64.9186, $63.9128
06/03/2013, $64.3886, 92900598, $64.39, $64.6228, $63.2114
05/31/2013, $64.2478, 95688069, $64.6428, $65.3, $64.2143
05/30/2013, $64.5114, 88354937, $63.6643, $64.9286, $63.5014
05/29/2013, $63.5643, 82553265, $62.8571, $63.9286, $62.7714
05/28/2013, $63.0627, 96311559, $64.2714, $64.4443, $62.9786
05/24/2013, $63.5928, 69009031, $62.9786, $63.6657, $62.9086
05/23/2013, $63.1628, 88239856, $62.2786, $63.7371, $62.2557
05/22/2013, $63.0506, 110682773, $63.4357, $64.05, $62.6028
05/21/2013, $62.8086, 113917824, $62.5928, $63.64, $62.0286
05/20/2013, $63.2757, 112529584, $61.7014, $63.6857, $61.4428
05/17/2013, $61.8943, 106966262, $62.7214, $62.87, $61.5728
05/16/2013, $62.0826, 150737695, $60.4628, $62.55, $59.8428
05/15/2013, $61.2643, 185168956, $62.7371, $63, $60.3371
05/14/2013, $63.4086, 111617413, $64.8357, $65.0286, $63.1643
05/13/2013, $64.9628, 79216224, $64.5014, $65.4143, $64.5
05/10/2013, $64.71, 83615305, $65.4243, $65.6728, $64.3543
05/09/2013, $65.2528, 99448260, $65.6871, $66.1428, $65.0828
05/08/2013, $66.2628, 117977895, $65.5771, $66.4814, $65.1157
05/07/2013, $65.5226, 120467656, $66.4243, $66.5357, $64.8143
05/06/2013, $65.8157, 123979417, $65.1014, $66.0286, $64.9014
05/03/2013, $64.2828, 90287637, $64.4728, $64.7471, $64.1643
05/02/2013, $63.6457, 105409532, $63.1114, $64.0843, $62.9471
05/01/2013, $62.7557, 126694438, $63.4943, $63.5614, $62.0557
04/30/2013, $63.2543, 172699362, $62.1571, $63.6071, $61.7243
04/29/2013, $61.4457, 159929048, $60.0643, $61.9453, $60
04/26/2013, $59.6007, 190977767, $58.5443, $59.8241, $58.3214
04/25/2013, $58.34, 95958899, $58.7464, $59.1343, $58.1428
04/24/2013, $57.9231, 242352533, $56.22, $59.3214, $56.0714
04/23/2013, $58.0186, 150492275, $57.7128, $58.3401, $56.9728
04/22/2013, $56.9528, 107226032, $56.0914, $57.4571, $55.8964
04/19/2013, $55.79, 152132166, $55.4243, $57.0857, $55.0143
04/18/2013, $56.0071, 166414970, $57.8557, $57.97, $55.6774
04/17/2013, $57.5428, 236094111, $60.0386, $60.0857, $56.8728
04/16/2013, $60.8914, 76203143, $60.2243, $60.9443, $60.0814
04/15/2013, $59.9786, 79101214, $61, $61.1271, $59.9357
04/12/2013, $61.4, 59634201, $62.0214, $62.0214, $61.2986
04/11/2013, $62.0471, 82064315, $61.96, $62.57, $61.6
04/10/2013, $62.2414, 93883258, $61.1571, $62.4371, $60.8586
04/09/2013, $60.9971, 76595913, $60.9086, $61.2143, $60.3928
04/08/2013, $60.8871, 75145863, $60.6928, $61.0714, $60.3557
04/05/2013, $60.4571, 95724469, $60.6428, $60.7071, $59.9543
04/04/2013, $61.1028, 89574827, $61.9657, $62.1428, $60.75
04/03/2013, $61.7128, 90550837, $61.6243, $62.4686, $61.4728
04/02/2013, $61.3988, 132255450, $61.0857, $62.5914, $60.9143
04/01/2013, $61.2728, 97168149, $63.1286, $63.3854, $61.1057
03/28/2013, $63.2371, 110618443, $64.26, $64.5456, $63.0886
03/27/2013, $64.5828, 81772975, $65.2086, $65.2571, $64.39
03/26/2013, $65.8766, 73390892, $66.4914, $66.5485, $65.79
03/25/2013, $66.2257, 124980207, $66.3843, $67.1357, $65.9686
03/22/2013, $65.9871, 98261129, $64.94, $66.0143, $64.73
03/21/2013, $64.6757, 95484439, $64.3171, $65.4257, $64.3
03/20/2013, $64.5828, 76980353, $65.3457, $65.3757, $64.2271
03/19/2013, $64.9271, 131468929, $65.6428, $65.8528, $64.0714
03/18/2013, $65.1028, 149961185, $63.0643, $65.3514, $63.0286
03/15/2013, $63.38, 160587468, $62.5614, $63.4614, $62.4643
03/14/2013, $61.7857, 75801483, $61.8328, $62.0914, $61.4928
03/13/2013, $61.1928, 101314460, $61.2071, $62.0714, $60.7657
03/12/2013, $61.2043, 116142145, $62.2286, $62.6971, $61.0814
03/11/2013, $62.5528, 118221425, $61.3928, $62.7157, $60.7343
03/08/2013, $61.6743, 97466769, $61.4, $62.2043, $61.23
03/07/2013, $61.5117, 116969895, $60.6428, $61.7157, $60.1514
03/06/2013, $60.8088, 114860374, $62.0728, $62.1786, $60.6328
03/05/2013, $61.592, 159227158, $60.2114, $62.17, $60.1071
03/04/2013, $60.0071, 144332343, $61.1143, $61.1714, $59.8571
03/01/2013, $61.4957, 137819681, $62.5714, $62.5971, $61.4257
02/28/2013, $63.0571, 80512484, $63.4357, $63.9814, $63.0571
02/27/2013, $63.51, 146554914, $64.0614, $64.6343, $62.95
02/26/2013, $64.1386, 125040618, $63.4028, $64.5057, $62.5228
02/25/2013, $63.2571, 92813518, $64.8357, $65.0171, $63.2243
02/22/2013, $64.4014, 82560265, $64.1786, $64.5143, $63.8
02/21/2013, $63.7228, 111563653, $63.7143, $64.1671, $63.26
02/20/2013, $64.1214, 118823076, $65.3843, $65.3843, $64.1143
02/19/2013, $65.7128, 108820003, $65.8714, $66.1043, $64.8357
02/15/2013, $65.7371, 97873819, $66.9786, $67.1657, $65.7028
02/14/2013, $66.6557, 88785717, $66.36, $67.3771, $66.2886
02/13/2013, $66.7157, 118682866, $66.7443, $67.6628, $66.1743
02/12/2013, $66.8428, 151743386, $68.5014, $68.9114, $66.8206
02/11/2013, $68.5614, 128206578, $68.0714, $69.2771, $67.6071
02/08/2013, $67.8543, 158143417, $67.7143, $68.4014, $66.8928
02/07/2013, $66.8886, 175627813, $66.1786, $67.1428, $64.8743
02/06/2013, $65.3357, 148003914, $65.21, $66.6428, $64.6543
02/05/2013, $65.4063, 142959083, $63.4357, $65.6771, $63.1743
02/04/2013, $63.188, 119044766, $64.8443, $65.1343, $63.1428
02/01/2013, $64.8028, 134704470, $65.5871, $65.64, $64.05
01/31/2013, $65.07, 79445474, $65.2828, $65.6114, $64.9971
01/30/2013, $65.2614, 104140851, $65.2857, $66.0857, $64.9286
01/29/2013, $65.4671, 142486933, $65.5, $65.7428, $64.5886
01/28/2013, $64.2614, 195771859, $62.5464, $64.7443, $62.2657
01/25/2013, $62.84, 301617420, $64.5271, $65.1757, $62.1428
01/24/2013, $64.3571, 364459099, $65.7143, $66.5328, $64.3214
01/23/2013, $73.4293, 191090117, $72.6871, $73.57, $72.11
01/22/2013, $72.11, 114745924, $72.08, $72.5543, $70.9471
01/18/2013, $71.4285, 116987465, $71.2166, $71.7457, $70.9143
01/17/2013, $71.8114, 112900444, $72.9014, $72.9643, $71.7185
01/16/2013, $72.2985, 172393952, $70.6628, $72.7771, $70.3571
01/15/2013, $69.4171, 217802615, $71.1857, $71.2843, $69.0543
01/14/2013, $71.6785, 183021145, $71.8114, $72.5, $71.2157
01/11/2013, $74.3285, 87569116, $74.4285, $75.0457, $74.1457
01/10/2013, $74.7871, 149986665, $75.5071, $75.5314, $73.6457
01/09/2013, $73.8714, 101748741, $74.6428, $75.0007, $73.7128
01/08/2013, $75.0443, 114451364, $75.6014, $75.9843, $74.4643
01/07/2013, $74.8428, 120838376, $74.5714, $75.6143, $73.6
01/04/2013, $75.2857, 148374285, $76.7093, $76.9471, $75.1183
01/03/2013, $77.4422, 88054216, $78.2685, $78.5243, $77.2857
01/02/2013, $78.4328, 139906732, $79.1171, $79.2857, $77.3757
12/31/2012, $76.0247, 164519649, $72.9328, $76.4857, $72.7143
12/28/2012, $72.7984, 88117426, $72.8985, $73.4971, $72.5885
12/27/2012, $73.58, 113575314, $73.3628, $73.75, $72.0943
12/26/2012, $73.2856, 75475003, $74.1428, $74.2085, $73.0171
12/24/2012, $74.3097, 43936990, $74.3357, $74.8928, $74.1014
12/21/2012, $74.19, 148609695, $73.21, $74.2385, $72.8914
12/20/2012, $74.5329, 120153986, $75.7143, $75.7428, $74.1257
12/19/2012, $75.1871, 112061074, $75.9243, $76.2428, $75.0714
12/18/2012, $76.2714, 156143657, $75, $76.4143, $74.3214
12/17/2012, $74.1185, 189181917, $72.7043, $74.2857, $71.6043
12/14/2012, $72.8277, 252115436, $73.5357, $74.0188, $72.2257
12/13/2012, $75.67, 155971877, $75.8785, $76.8057, $75.1143
12/12/2012, $77, 121630216, $78.2528, $78.2857, $76.61
12/11/2012, $77.3411, 147820794, $77.11, $78.5085, $76.7671
12/10/2012, $75.6887, 157477787, $75, $76.93, $74.5114
12/07/2012, $76.1785, 196603459, $79.0571, $79.3143, $75.7143
12/06/2012, $78.1778, 294065958, $75.5628, $79.0443, $74.09
12/05/2012, $76.9703, 259803118, $81.2728, $81.3214, $76.9671
12/04/2012, $82.2636, 138712182, $83.1143, $83.1143, $81.7328
12/03/2012, $83.7414, 90911547, $84.8071, $84.9414, $83.6428
11/30/2012, $83.6114, 97622309, $83.8271, $84.0571, $83.24
11/29/2012, $84.1943, 128394879, $84.3164, $84.8928, $83.6071
11/28/2012, $83.2771, 130112749, $82.4671, $83.6857, $81.7514
11/27/2012, $83.54, 133099650, $84.2214, $84.3457, $82.8714
11/26/2012, $84.2185, 157238387, $82.2714, $84.2857, $81.9585
11/23/2012, $81.6428, 68206599, $81.0243, $81.7143, $80.3714
11/21/2012, $80.2428, 93231278, $80.6071, $81.0528, $79.5143
11/20/2012, $80.1305, 160537558, $81.7014, $81.7071, $79.2257
