Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1995-06-22 00:00:00-04:00,4596.380660752119,7521.350172139831,4596.380660752119,6163.32861328125,1070,0.0,0.0
1995-06-23 00:00:00-04:00,5641.010689871652,6058.863333565849,5432.084368024553,5849.93701171875,57,0.0,0.0
1995-06-26 00:00:00-04:00,5849.938701923077,5849.938701923077,5432.0859375,5432.0859375,64,0.0,0.0
1995-06-27 00:00:00-04:00,5432.0859375,5849.938701923077,5432.0859375,5432.0859375,60,0.0,0.0
1995-06-28 00:00:00-04:00,5432.084368024553,5849.93701171875,5379.85278756278,5849.93701171875,27,0.0,0.0
1995-06-29 00:00:00-04:00,5536.5498046875,5849.939416273585,5536.5498046875,5536.5498046875,10,0.0,0.0
1995-06-30 00:00:00-04:00,5536.547352742806,5849.936825539568,5432.084195143884,5445.14208984375,27,0.0,0.0
1995-07-03 00:00:00-04:00,5432.0859375,5432.0859375,5432.0859375,5432.0859375,5,0.0,0.0
1995-07-05 00:00:00-04:00,5432.0859375,5849.938701923077,5432.0859375,5432.0859375,19,0.0,0.0
1995-07-06 00:00:00-04:00,5432.0859375,5641.012319711539,5379.854341947116,5432.0859375,45,0.0,0.0
1995-07-07 00:00:00-04:00,5641.012319711539,5641.012319711539,5432.0859375,5432.0859375,39,0.0,0.0
1995-07-10 00:00:00-04:00,5641.0107421875,5641.0107421875,5432.084418402778,5641.0107421875,9,0.0,0.0
1995-07-11 00:00:00-04:00,5641.012319711539,5641.012319711539,5432.0859375,5432.0859375,6,0.0,0.0
1995-07-12 00:00:00-04:00,5432.0859375,5849.938701923077,5432.0859375,5432.0859375,30,0.0,0.0
1995-07-13 00:00:00-04:00,5849.93701171875,5849.93701171875,5432.084368024553,5849.93701171875,14,0.0,0.0
1995-07-14 00:00:00-04:00,5849.938701923077,5849.938701923077,5432.0859375,5432.0859375,24,0.0,0.0
1995-07-17 00:00:00-04:00,5432.0859375,5849.938701923077,5432.0859375,5432.0859375,23,0.0,0.0
1995-07-18 00:00:00-04:00,5432.0859375,5849.938701923077,5014.233173076924,5432.0859375,75,0.0,0.0
1995-07-19 00:00:00-04:00,5849.938828125,5849.938828125,5223.15966796875,5223.15966796875,136,0.0,0.0
